Cement,Slag,Ash,Water,Plast,Coarse,Fine,Days,Mpa,WC,Predicted_Mpa
491.0,26.0,123.0,210.0,3.9,882.0,699.0,7,33.49,0.33,29.375540340439017
491.0,26.0,123.0,210.0,3.9,882.0,699.0,56,59.59,0.33,29.375540340439017
491.0,26.0,123.0,201.0,3.9,822.0,699.0,3,29.55,0.31,31.41480322451317
491.0,26.0,123.0,201.0,3.9,822.0,699.0,7,37.92,0.31,31.41480322451317
491.0,26.0,123.0,201.0,3.9,822.0,699.0,56,61.86,0.31,31.41480322451317
424.0,22.0,132.0,178.0,8.5,822.0,750.0,28,62.05,0.31,36.626252817147105
424.0,22.0,132.0,178.0,8.5,882.0,750.0,3,32.01,0.31,36.626252817147105
424.0,22.0,132.0,168.0,8.9,822.0,750.0,28,72.1,0.29,38.892100466118386
424.0,22.0,132.0,178.0,8.5,822.0,750.0,7,39.0,0.31,36.626252817147105
424.0,22.0,132.0,178.0,8.5,822.0,750.0,56,65.7,0.31,36.626252817147105
424.0,22.0,132.0,168.0,8.9,822.0,750.0,3,32.11,0.29,38.892100466118386
424.0,22.0,132.0,168.0,8.9,822.0,750.0,7,40.29,0.29,38.892100466118386
424.0,22.0,132.0,168.0,8.9,822.0,750.0,56,74.36,0.29,38.892100466118386
202.0,11.0,141.0,206.0,1.7,942.0,801.0,28,21.97,0.58,30.281879400027528
202.0,11.0,141.0,206.0,1.7,942.0,801.0,3,9.85,0.58,30.281879400027528
202.0,11.0,141.0,206.0,1.7,942.0,801.0,7,15.07,0.58,30.281879400027528
202.0,11.0,141.0,206.0,1.7,942.0,801.0,56,23.25,0.58,30.281879400027528
284.0,15.0,141.0,179.0,5.5,842.0,801.0,28,43.73,0.41,36.39966805224998
284.0,15.0,141.0,179.0,5.5,842.0,801.0,3,13.4,0.41,36.39966805224998
284.0,15.0,141.0,179.0,5.5,842.0,801.0,7,24.13,0.41,36.39966805224998
284.0,15.0,141.0,179.0,5.5,842.0,801.0,56,44.52,0.41,36.39966805224998
359.0,19.0,141.0,154.0,10.9,942.0,801.0,28,62.94,0.3,42.06428717467817
359.0,19.0,141.0,154.0,10.9,942.0,801.0,28,59.49,0.3,42.06428717467817
359.0,19.0,141.0,154.0,10.9,942.0,801.0,3,25.12,0.3,42.06428717467817
359.0,19.0,141.0,154.0,10.9,942.0,801.0,3,23.64,0.3,42.06428717467817
359.0,19.0,141.0,154.0,10.9,942.0,801.0,7,35.75,0.3,42.06428717467817
359.0,19.0,141.0,154.0,10.9,942.0,801.0,7,38.61,0.3,42.06428717467817
359.0,19.0,141.0,154.0,10.9,942.0,801.0,56,68.75,0.3,42.06428717467817
359.0,19.0,141.0,154.0,10.9,942.0,801.0,56,66.78,0.3,42.06428717467817
436.0,0.0,0.0,218.0,0.0,838.4,719.7,28,23.85,0.5,27.562862221261994
289.0,0.0,0.0,192.0,0.0,913.2,895.3,90,32.07,0.66,33.45406610858732
289.0,0.0,0.0,192.0,0.0,913.2,895.3,3,11.65,0.66,33.45406610858732
393.0,0.0,0.0,192.0,0.0,940.6,785.6,3,19.2,0.49,33.45406610858732
393.0,0.0,0.0,192.0,0.0,940.6,785.6,90,48.85,0.49,33.45406610858732
393.0,0.0,0.0,192.0,0.0,940.6,785.6,28,39.6,0.49,33.45406610858732
480.0,0.0,0.0,192.0,0.0,936.2,712.2,28,43.94,0.4,33.45406610858732
480.0,0.0,0.0,192.0,0.0,936.2,712.2,7,34.57,0.4,33.45406610858732
480.0,0.0,0.0,192.0,0.0,936.2,712.2,90,54.32,0.4,33.45406610858732
480.0,0.0,0.0,192.0,0.0,936.2,712.2,3,24.4,0.4,33.45406610858732
333.0,0.0,0.0,192.0,0.0,931.2,842.6,3,15.62,0.58,33.45406610858732
255.0,0.0,0.0,192.0,0.0,889.8,945.0,90,21.86,0.75,33.45406610858732
255.0,0.0,0.0,192.0,0.0,889.8,945.0,7,10.22,0.75,33.45406610858732
289.0,0.0,0.0,192.0,0.0,913.2,895.3,7,14.6,0.66,33.45406610858732
255.0,0.0,0.0,192.0,0.0,889.8,945.0,28,18.75,0.75,33.45406610858732
333.0,0.0,0.0,192.0,0.0,931.2,842.6,28,31.97,0.58,33.45406610858732
333.0,0.0,0.0,192.0,0.0,931.2,842.6,7,23.4,0.58,33.45406610858732
289.0,0.0,0.0,192.0,0.0,913.2,895.3,28,25.57,0.66,33.45406610858732
333.0,0.0,0.0,192.0,0.0,931.2,842.6,90,41.68,0.58,33.45406610858732
393.0,0.0,0.0,192.0,0.0,940.6,785.6,7,27.74,0.49,33.45406610858732
255.0,0.0,0.0,192.0,0.0,889.8,945.0,3,8.2,0.75,33.45406610858732
158.8,238.2,0.0,185.7,0.0,1040.6,734.3,7,9.62,0.47,34.881550127439226
238.2,158.8,0.0,185.7,0.0,1040.6,734.3,7,15.69,0.47,34.881550127439226
181.9,272.8,0.0,185.7,0.0,1012.4,714.3,28,27.94,0.41,34.881550127439226
193.5,290.2,0.0,185.7,0.0,998.2,704.3,28,32.63,0.38,34.881550127439226
255.5,170.3,0.0,185.7,0.0,1026.6,724.3,7,17.24,0.44,34.881550127439226
272.8,181.9,0.0,185.7,0.0,1012.4,714.3,7,19.77,0.41,34.881550127439226
220.8,147.2,0.0,185.7,0.0,1055.0,744.3,28,25.75,0.5,34.881550127439226
397.0,0.0,0.0,185.7,0.0,1040.6,734.3,28,33.08,0.47,34.881550127439226
382.5,0.0,0.0,185.7,0.0,1047.8,739.3,7,24.07,0.49,34.881550127439226
158.8,238.2,0.0,185.7,0.0,1040.6,734.3,28,21.07,0.47,34.881550127439226
295.8,0.0,0.0,185.7,0.0,1091.4,769.3,7,14.84,0.63,34.881550127439226
255.5,170.3,0.0,185.7,0.0,1026.6,724.3,28,32.05,0.44,34.881550127439226
203.5,135.7,0.0,185.7,0.0,1076.2,759.3,7,11.96,0.55,34.881550127439226
397.0,0.0,0.0,185.7,0.0,1040.6,734.3,7,25.45,0.47,34.881550127439226
381.4,0.0,0.0,185.7,0.0,1104.6,784.3,28,22.49,0.49,34.881550127439226
295.8,0.0,0.0,185.7,0.0,1091.4,769.3,28,25.22,0.63,34.881550127439226
220.8,147.2,0.0,185.7,0.0,1055.0,744.3,7,13.09,0.5,34.881550127439226
316.1,210.7,0.0,185.7,0.0,977.0,689.3,28,38.7,0.35,34.881550127439226
135.7,203.5,0.0,185.7,0.0,1076.2,759.3,7,7.51,0.55,34.881550127439226
238.1,0.0,0.0,185.7,0.0,1118.8,789.3,28,17.58,0.78,34.881550127439226
339.2,0.0,0.0,185.7,0.0,1069.2,754.3,7,21.18,0.55,34.881550127439226
135.7,203.5,0.0,185.7,0.0,1076.2,759.3,28,18.2,0.55,34.881550127439226
193.5,290.2,0.0,185.7,0.0,998.2,704.3,7,17.2,0.38,34.881550127439226
203.5,135.7,0.0,185.7,0.0,1076.2,759.3,28,22.63,0.55,34.881550127439226
290.2,193.5,0.0,185.7,0.0,998.2,704.3,7,21.86,0.38,34.881550127439226
181.9,272.8,0.0,185.7,0.0,1012.4,714.3,7,12.37,0.41,34.881550127439226
170.3,155.5,0.0,185.7,0.0,1026.6,724.3,28,25.73,0.57,34.881550127439226
290.2,193.5,0.0,185.7,0.0,998.2,704.3,28,33.04,0.38,34.881550127439226
381.4,0.0,0.0,185.7,0.0,1104.6,784.3,7,14.54,0.49,34.881550127439226
238.2,158.8,0.0,185.7,0.0,1040.6,734.3,28,26.91,0.47,34.881550127439226
186.2,124.1,0.0,185.7,0.0,1083.4,764.3,7,8.0,0.6,34.881550127439226
339.2,0.0,0.0,185.7,0.0,1069.2,754.3,28,31.9,0.55,34.881550127439226
238.1,0.0,0.0,185.7,0.0,1118.8,789.3,7,10.34,0.78,34.881550127439226
252.5,0.0,0.0,185.7,0.0,1111.6,784.3,28,19.77,0.74,34.881550127439226
382.5,0.0,0.0,185.7,0.0,1047.8,739.3,28,37.44,0.49,34.881550127439226
252.5,0.0,0.0,185.7,0.0,1111.6,784.3,7,11.48,0.74,34.881550127439226
316.1,210.7,0.0,185.7,0.0,977.0,689.3,7,24.44,0.35,34.881550127439226
186.2,124.1,0.0,185.7,0.0,1083.4,764.3,28,17.6,0.6,34.881550127439226
170.3,155.5,0.0,185.7,0.0,1026.6,724.3,7,10.73,0.57,34.881550127439226
272.8,181.9,0.0,185.7,0.0,1012.4,714.3,28,31.38,0.41,34.881550127439226
339.0,0.0,0.0,197.0,0.0,968.0,781.0,3,13.22,0.58,32.32114228410168
339.0,0.0,0.0,197.0,0.0,968.0,781.0,7,20.97,0.58,32.32114228410168
339.0,0.0,0.0,197.0,0.0,968.0,781.0,14,27.04,0.58,32.32114228410168
339.0,0.0,0.0,197.0,0.0,968.0,781.0,28,32.04,0.58,32.32114228410168
339.0,0.0,0.0,197.0,0.0,968.0,781.0,90,35.17,0.58,32.32114228410168
339.0,0.0,0.0,197.0,0.0,968.0,781.0,180,36.45,0.58,32.32114228410168
339.0,0.0,0.0,197.0,0.0,968.0,781.0,365,38.89,0.58,32.32114228410168
236.0,0.0,0.0,194.0,0.0,968.0,885.0,3,6.47,0.82,33.00089657879306
236.0,0.0,0.0,194.0,0.0,968.0,885.0,14,12.84,0.82,33.00089657879306
236.0,0.0,0.0,194.0,0.0,968.0,885.0,28,18.42,0.82,33.00089657879306
236.0,0.0,0.0,194.0,0.0,968.0,885.0,90,21.95,0.82,33.00089657879306
236.0,0.0,0.0,193.0,0.0,968.0,885.0,180,24.1,0.82,33.227481343690194
236.0,0.0,0.0,193.0,0.0,968.0,885.0,365,25.08,0.82,33.227481343690194
277.0,0.0,0.0,191.0,0.0,968.0,856.0,14,21.26,0.69,33.680650873484446
277.0,0.0,0.0,191.0,0.0,968.0,856.0,28,25.97,0.69,33.680650873484446
277.0,0.0,0.0,191.0,0.0,968.0,856.0,3,11.36,0.69,33.680650873484446
277.0,0.0,0.0,191.0,0.0,968.0,856.0,90,31.25,0.69,33.680650873484446
277.0,0.0,0.0,191.0,0.0,968.0,856.0,180,32.33,0.69,33.680650873484446
277.0,0.0,0.0,191.0,0.0,968.0,856.0,360,33.7,0.69,33.680650873484446
254.0,0.0,0.0,198.0,0.0,968.0,863.0,3,9.31,0.78,32.09455751920455
254.0,0.0,0.0,198.0,0.0,968.0,863.0,90,26.94,0.78,32.09455751920455
254.0,0.0,0.0,198.0,0.0,968.0,863.0,180,27.63,0.78,32.09455751920455
254.0,0.0,0.0,198.0,0.0,968.0,863.0,365,29.79,0.78,32.09455751920455
307.0,0.0,0.0,193.0,0.0,968.0,812.0,180,34.49,0.63,33.227481343690194
307.0,0.0,0.0,193.0,0.0,968.0,812.0,365,36.15,0.63,33.227481343690194
307.0,0.0,0.0,193.0,0.0,968.0,812.0,3,12.54,0.63,33.227481343690194
307.0,0.0,0.0,193.0,0.0,968.0,812.0,28,27.53,0.63,33.227481343690194
307.0,0.0,0.0,193.0,0.0,968.0,812.0,90,32.92,0.63,33.227481343690194
236.0,0.0,0.0,193.0,0.0,968.0,885.0,7,9.99,0.82,33.227481343690194
200.0,0.0,0.0,180.0,0.0,1125.0,845.0,7,7.84,0.9,36.17308328735285
200.0,0.0,0.0,180.0,0.0,1125.0,845.0,28,12.25,0.9,36.17308328735285
225.0,0.0,0.0,181.0,0.0,1113.0,833.0,7,11.17,0.8,35.94649852245572
225.0,0.0,0.0,181.0,0.0,1113.0,833.0,28,17.34,0.8,35.94649852245572
325.0,0.0,0.0,184.0,0.0,1063.0,783.0,7,17.54,0.57,35.26674422776434
325.0,0.0,0.0,184.0,0.0,1063.0,783.0,28,30.57,0.57,35.26674422776434
275.0,0.0,0.0,183.0,0.0,1088.0,808.0,7,14.2,0.67,35.49332899266147
275.0,0.0,0.0,183.0,0.0,1088.0,808.0,28,24.5,0.67,35.49332899266147
300.0,0.0,0.0,184.0,0.0,1075.0,795.0,7,15.58,0.61,35.26674422776434
300.0,0.0,0.0,184.0,0.0,1075.0,795.0,28,26.85,0.61,35.26674422776434
375.0,0.0,0.0,186.0,0.0,1038.0,758.0,7,26.06,0.5,34.81357469797008
375.0,0.0,0.0,186.0,0.0,1038.0,758.0,28,38.21,0.5,34.81357469797008
400.0,0.0,0.0,187.0,0.0,1025.0,745.0,28,43.7,0.47,34.58698993307296
400.0,0.0,0.0,187.0,0.0,1025.0,745.0,7,30.14,0.47,34.58698993307296
250.0,0.0,0.0,182.0,0.0,1100.0,820.0,7,12.73,0.73,35.719913757558594
250.0,0.0,0.0,182.0,0.0,1100.0,820.0,28,20.87,0.73,35.719913757558594
350.0,0.0,0.0,186.0,0.0,1050.0,770.0,7,20.28,0.53,34.81357469797008
350.0,0.0,0.0,186.0,0.0,1050.0,770.0,28,34.29,0.53,34.81357469797008
250.2,166.8,0.0,203.5,0.0,977.6,694.1,90,47.71,0.49,30.84834131227035
157.0,236.0,0.0,192.0,0.0,935.4,781.2,90,43.38,0.49,33.45406610858732
141.3,212.0,0.0,203.5,0.0,971.8,748.5,28,29.89,0.58,30.84834131227035
166.8,250.2,0.0,203.5,0.0,975.6,692.6,3,6.9,0.49,30.84834131227035
122.6,183.9,0.0,203.5,0.0,958.2,800.1,90,33.19,0.66,30.84834131227035
183.9,122.6,0.0,203.5,0.0,959.2,800.0,3,4.9,0.66,30.84834131227035
102.0,153.0,0.0,192.0,0.0,887.0,942.0,3,4.57,0.75,33.45406610858732
102.0,153.0,0.0,192.0,0.0,887.0,942.0,90,25.46,0.75,33.45406610858732
122.6,183.9,0.0,203.5,0.0,958.2,800.1,28,24.29,0.66,30.84834131227035
166.8,250.2,0.0,203.5,0.0,975.6,692.6,28,33.95,0.49,30.84834131227035
200.0,133.0,0.0,192.0,0.0,965.4,806.2,3,11.41,0.58,33.45406610858732
108.3,162.4,0.0,203.5,0.0,938.2,849.0,28,20.59,0.75,30.84834131227035
305.3,203.5,0.0,203.5,0.0,965.4,631.0,7,25.89,0.4,30.84834131227035
108.3,162.4,0.0,203.5,0.0,938.2,849.0,90,29.23,0.75,30.84834131227035
116.0,173.0,0.0,192.0,0.0,909.8,891.9,90,31.02,0.66,33.45406610858732
141.3,212.0,0.0,203.5,0.0,971.8,748.5,7,10.39,0.58,30.84834131227035
157.0,236.0,0.0,192.0,0.0,935.4,781.2,28,33.66,0.49,33.45406610858732
133.0,200.0,0.0,192.0,0.0,927.4,839.2,28,27.87,0.58,33.45406610858732
250.2,166.8,0.0,203.5,0.0,977.6,694.1,7,19.35,0.49,30.84834131227035
173.0,116.0,0.0,192.0,0.0,946.8,856.8,7,11.39,0.66,33.45406610858732
192.0,288.0,0.0,192.0,0.0,929.8,716.1,3,12.79,0.4,33.45406610858732
192.0,288.0,0.0,192.0,0.0,929.8,716.1,28,39.32,0.4,33.45406610858732
153.0,102.0,0.0,192.0,0.0,888.0,943.1,3,4.78,0.75,33.45406610858732
288.0,192.0,0.0,192.0,0.0,932.0,717.8,3,16.11,0.4,33.45406610858732
305.3,203.5,0.0,203.5,0.0,965.4,631.0,28,43.38,0.4,30.84834131227035
236.0,157.0,0.0,192.0,0.0,972.6,749.1,7,20.42,0.49,33.45406610858732
173.0,116.0,0.0,192.0,0.0,946.8,856.8,3,6.94,0.66,33.45406610858732
212.0,141.3,0.0,203.5,0.0,973.4,750.0,7,15.03,0.58,30.84834131227035
236.0,157.0,0.0,192.0,0.0,972.6,749.1,3,13.57,0.49,33.45406610858732
183.9,122.6,0.0,203.5,0.0,959.2,800.0,90,32.53,0.66,30.84834131227035
166.8,250.2,0.0,203.5,0.0,975.6,692.6,7,15.75,0.49,30.84834131227035
102.0,153.0,0.0,192.0,0.0,887.0,942.0,7,7.68,0.75,33.45406610858732
288.0,192.0,0.0,192.0,0.0,932.0,717.8,28,38.8,0.4,33.45406610858732
212.0,141.3,0.0,203.5,0.0,973.4,750.0,28,33.0,0.58,30.84834131227035
102.0,153.0,0.0,192.0,0.0,887.0,942.0,28,17.28,0.75,33.45406610858732
173.0,116.0,0.0,192.0,0.0,946.8,856.8,28,24.28,0.66,33.45406610858732
183.9,122.6,0.0,203.5,0.0,959.2,800.0,28,24.05,0.66,30.84834131227035
133.0,200.0,0.0,192.0,0.0,927.4,839.2,90,36.59,0.58,33.45406610858732
192.0,288.0,0.0,192.0,0.0,929.8,716.1,90,50.73,0.4,33.45406610858732
133.0,200.0,0.0,192.0,0.0,927.4,839.2,7,13.66,0.58,33.45406610858732
305.3,203.5,0.0,203.5,0.0,965.4,631.0,3,14.14,0.4,30.84834131227035
236.0,157.0,0.0,192.0,0.0,972.6,749.1,90,47.78,0.49,33.45406610858732
108.3,162.4,0.0,203.5,0.0,938.2,849.0,3,2.33,0.75,30.84834131227035
157.0,236.0,0.0,192.0,0.0,935.4,781.2,7,16.89,0.49,33.45406610858732
288.0,192.0,0.0,192.0,0.0,932.0,717.8,7,23.52,0.4,33.45406610858732
212.0,141.3,0.0,203.5,0.0,973.4,750.0,3,6.81,0.58,30.84834131227035
212.0,141.3,0.0,203.5,0.0,973.4,750.0,90,39.7,0.58,30.84834131227035
153.0,102.0,0.0,192.0,0.0,888.0,943.1,28,17.96,0.75,33.45406610858732
236.0,157.0,0.0,192.0,0.0,972.6,749.1,28,32.88,0.49,33.45406610858732
116.0,173.0,0.0,192.0,0.0,909.8,891.9,28,22.35,0.66,33.45406610858732
183.9,122.6,0.0,203.5,0.0,959.2,800.0,7,10.79,0.66,30.84834131227035
108.3,162.4,0.0,203.5,0.0,938.2,849.0,7,7.72,0.75,30.84834131227035
133.0,200.0,0.0,192.0,0.0,927.4,839.2,3,6.88,0.58,33.45406610858732
288.0,192.0,0.0,192.0,0.0,932.0,717.8,90,50.53,0.4,33.45406610858732
200.0,133.0,0.0,192.0,0.0,965.4,806.2,7,17.17,0.58,33.45406610858732
200.0,133.0,0.0,192.0,0.0,965.4,806.2,28,30.44,0.58,33.45406610858732
250.2,166.8,0.0,203.5,0.0,977.6,694.1,3,9.73,0.49,30.84834131227035
122.6,183.9,0.0,203.5,0.0,958.2,800.1,3,3.32,0.66,30.84834131227035
153.0,102.0,0.0,192.0,0.0,888.0,943.1,90,26.32,0.75,33.45406610858732
200.0,133.0,0.0,192.0,0.0,965.4,806.2,90,43.25,0.58,33.45406610858732
116.0,173.0,0.0,192.0,0.0,909.8,891.9,3,6.28,0.66,33.45406610858732
173.0,116.0,0.0,192.0,0.0,946.8,856.8,90,32.1,0.66,33.45406610858732
250.2,166.8,0.0,203.5,0.0,977.6,694.1,28,36.96,0.49,30.84834131227035
305.3,203.5,0.0,203.5,0.0,965.4,631.0,90,54.6,0.4,30.84834131227035
192.0,288.0,0.0,192.0,0.0,929.8,716.1,7,21.48,0.4,33.45406610858732
157.0,236.0,0.0,192.0,0.0,935.4,781.2,3,9.69,0.49,33.45406610858732
153.0,102.0,0.0,192.0,0.0,888.0,943.1,7,8.37,0.75,33.45406610858732
141.3,212.0,0.0,203.5,0.0,971.8,748.5,90,39.66,0.58,30.84834131227035
116.0,173.0,0.0,192.0,0.0,909.8,891.9,7,10.09,0.66,33.45406610858732
141.3,212.0,0.0,203.5,0.0,971.8,748.5,3,4.83,0.58,30.84834131227035
122.6,183.9,0.0,203.5,0.0,958.2,800.1,7,10.35,0.66,30.84834131227035
166.8,250.2,0.0,203.5,0.0,975.6,692.6,90,43.57,0.49,30.84834131227035
310.0,0.0,0.0,192.0,0.0,1012.0,830.0,3,11.85,0.62,33.45406610858732
310.0,0.0,0.0,192.0,0.0,1012.0,830.0,7,17.24,0.62,33.45406610858732
310.0,0.0,0.0,192.0,0.0,1012.0,830.0,28,27.83,0.62,33.45406610858732
310.0,0.0,0.0,192.0,0.0,1012.0,830.0,90,35.76,0.62,33.45406610858732
310.0,0.0,0.0,192.0,0.0,1012.0,830.0,120,38.7,0.62,33.45406610858732
331.0,0.0,0.0,192.0,0.0,1025.0,821.0,3,14.31,0.58,33.45406610858732
331.0,0.0,0.0,192.0,0.0,1025.0,821.0,7,17.44,0.58,33.45406610858732
331.0,0.0,0.0,192.0,0.0,1025.0,821.0,28,31.74,0.58,33.45406610858732
331.0,0.0,0.0,192.0,0.0,1025.0,821.0,90,37.91,0.58,33.45406610858732
331.0,0.0,0.0,192.0,0.0,1025.0,821.0,120,39.38,0.58,33.45406610858732
349.0,0.0,0.0,192.0,0.0,1056.0,809.0,3,15.87,0.55,33.45406610858732
349.0,0.0,0.0,192.0,0.0,1056.0,809.0,7,9.01,0.55,33.45406610858732
349.0,0.0,0.0,192.0,0.0,1056.0,809.0,28,33.61,0.55,33.45406610858732
349.0,0.0,0.0,192.0,0.0,1056.0,809.0,90,40.66,0.55,33.45406610858732
349.0,0.0,0.0,192.0,0.0,1056.0,809.0,120,40.86,0.55,33.45406610858732
238.0,0.0,0.0,186.0,0.0,1119.0,789.0,7,12.05,0.78,34.81357469797008
238.0,0.0,0.0,186.0,0.0,1119.0,789.0,28,17.54,0.78,34.81357469797008
296.0,0.0,0.0,186.0,0.0,1090.0,769.0,7,18.91,0.63,34.81357469797008
296.0,0.0,0.0,186.0,0.0,1090.0,769.0,28,25.18,0.63,34.81357469797008
297.0,0.0,0.0,186.0,0.0,1040.0,734.0,7,30.96,0.63,34.81357469797008
480.0,0.0,0.0,192.0,0.0,936.0,721.0,28,43.89,0.4,33.45406610858732
480.0,0.0,0.0,192.0,0.0,936.0,721.0,90,54.28,0.4,33.45406610858732
397.0,0.0,0.0,186.0,0.0,1040.0,734.0,28,36.94,0.47,34.81357469797008
281.0,0.0,0.0,186.0,0.0,1104.0,774.0,7,14.5,0.66,34.81357469797008
281.0,0.0,0.0,185.0,0.0,1104.0,774.0,28,22.44,0.66,35.04015946286721
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,1,12.64,0.4,31.641387989410298
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,3,26.06,0.4,31.641387989410298
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,7,33.21,0.4,31.641387989410298
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,14,36.94,0.4,31.641387989410298
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,28,44.09,0.4,31.641387989410298
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,7,52.61,0.32,37.75917664163274
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,14,59.76,0.32,37.75917664163274
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,28,67.31,0.32,37.75917664163274
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,90,69.66,0.32,37.75917664163274
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,180,71.62,0.32,37.75917664163274
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,270,74.17,0.32,37.75917664163274
350.0,0.0,0.0,203.0,0.0,974.0,775.0,7,18.13,0.58,30.961633694718913
350.0,0.0,0.0,203.0,0.0,974.0,775.0,14,22.53,0.58,30.961633694718913
350.0,0.0,0.0,203.0,0.0,974.0,775.0,28,27.34,0.58,30.961633694718913
350.0,0.0,0.0,203.0,0.0,974.0,775.0,56,29.98,0.58,30.961633694718913
350.0,0.0,0.0,203.0,0.0,974.0,775.0,90,31.35,0.58,30.961633694718913
350.0,0.0,0.0,203.0,0.0,974.0,775.0,180,32.72,0.58,30.961633694718913
385.0,0.0,0.0,186.0,0.0,966.0,763.0,1,6.27,0.48,34.81357469797008
385.0,0.0,0.0,186.0,0.0,966.0,763.0,3,14.7,0.48,34.81357469797008
385.0,0.0,0.0,186.0,0.0,966.0,763.0,7,23.22,0.48,34.81357469797008
385.0,0.0,0.0,186.0,0.0,966.0,763.0,14,27.92,0.48,34.81357469797008
385.0,0.0,0.0,186.0,0.0,966.0,763.0,28,31.35,0.48,34.81357469797008
331.0,0.0,0.0,192.0,0.0,978.0,825.0,180,39.0,0.58,33.45406610858732
331.0,0.0,0.0,192.0,0.0,978.0,825.0,360,41.24,0.58,33.45406610858732
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,3,14.99,0.55,33.45406610858732
331.0,0.0,0.0,192.0,0.0,978.0,825.0,3,13.52,0.58,33.45406610858732
382.0,0.0,0.0,186.0,0.0,1047.0,739.0,7,24.0,0.49,34.81357469797008
382.0,0.0,0.0,186.0,0.0,1047.0,739.0,28,37.42,0.49,34.81357469797008
382.0,0.0,0.0,186.0,0.0,1111.0,784.0,7,11.47,0.49,34.81357469797008
281.0,0.0,0.0,186.0,0.0,1104.0,774.0,28,22.44,0.66,34.81357469797008
339.0,0.0,0.0,185.0,0.0,1069.0,754.0,7,21.16,0.55,35.04015946286721
339.0,0.0,0.0,185.0,0.0,1069.0,754.0,28,31.84,0.55,35.04015946286721
295.0,0.0,0.0,185.0,0.0,1069.0,769.0,7,14.8,0.63,35.04015946286721
295.0,0.0,0.0,185.0,0.0,1069.0,769.0,28,25.18,0.63,35.04015946286721
238.0,0.0,0.0,185.0,0.0,1118.0,789.0,28,17.54,0.78,35.04015946286721
296.0,0.0,0.0,192.0,0.0,1085.0,765.0,7,14.2,0.65,33.45406610858732
296.0,0.0,0.0,192.0,0.0,1085.0,765.0,28,21.65,0.65,33.45406610858732
296.0,0.0,0.0,192.0,0.0,1085.0,765.0,90,29.39,0.65,33.45406610858732
331.0,0.0,0.0,192.0,0.0,879.0,825.0,3,13.52,0.58,33.45406610858732
331.0,0.0,0.0,192.0,0.0,978.0,825.0,7,16.26,0.58,33.45406610858732
331.0,0.0,0.0,192.0,0.0,978.0,825.0,28,31.45,0.58,33.45406610858732
331.0,0.0,0.0,192.0,0.0,978.0,825.0,90,37.23,0.58,33.45406610858732
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,7,18.13,0.55,33.45406610858732
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,28,32.72,0.55,33.45406610858732
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,90,39.49,0.55,33.45406610858732
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,180,41.05,0.55,33.45406610858732
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,360,42.13,0.55,33.45406610858732
302.0,0.0,0.0,203.0,0.0,974.0,817.0,14,18.13,0.67,30.961633694718913
302.0,0.0,0.0,203.0,0.0,974.0,817.0,180,26.74,0.67,30.961633694718913
525.0,0.0,0.0,189.0,0.0,1125.0,613.0,180,61.92,0.36,34.1338204032787
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,90,47.22,0.4,31.641387989410298
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,180,51.04,0.4,31.641387989410298
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,270,55.16,0.4,31.641387989410298
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,3,41.64,0.32,37.75917664163274
252.0,0.0,0.0,185.0,0.0,1111.0,784.0,7,13.71,0.73,35.04015946286721
252.0,0.0,0.0,185.0,0.0,1111.0,784.0,28,19.69,0.73,35.04015946286721
339.0,0.0,0.0,185.0,0.0,1060.0,754.0,28,31.65,0.55,35.04015946286721
393.0,0.0,0.0,192.0,0.0,940.0,758.0,3,19.11,0.49,33.45406610858732
393.0,0.0,0.0,192.0,0.0,940.0,758.0,28,39.58,0.49,33.45406610858732
393.0,0.0,0.0,192.0,0.0,940.0,758.0,90,48.79,0.49,33.45406610858732
382.0,0.0,0.0,185.0,0.0,1047.0,739.0,7,24.0,0.48,35.04015946286721
382.0,0.0,0.0,185.0,0.0,1047.0,739.0,28,37.42,0.48,35.04015946286721
252.0,0.0,0.0,186.0,0.0,1111.0,784.0,7,11.47,0.74,34.81357469797008
252.0,0.0,0.0,185.0,0.0,1111.0,784.0,28,19.69,0.73,35.04015946286721
310.0,0.0,0.0,192.0,0.0,970.0,850.0,7,14.99,0.62,33.45406610858732
310.0,0.0,0.0,192.0,0.0,970.0,850.0,28,27.92,0.62,33.45406610858732
